Registration_id,code_module,code_presentation,id_student,date_registration,date_unregistration
29229,FFF,2014J,676007,-106.0,
29230,FFF,2014J,676040,-106.0,62.0
29231,FFF,2014J,676064,-63.0,
29232,FFF,2014J,676103,-22.0,
29233,FFF,2014J,676128,-67.0,12.0
29234,FFF,2014J,676139,-67.0,
29235,FFF,2014J,676190,-52.0,
29236,FFF,2014J,676194,-74.0,12.0
29237,FFF,2014J,676265,-78.0,
29238,FFF,2014J,676272,-53.0,
29239,FFF,2014J,676303,-105.0,
29240,FFF,2014J,676320,-92.0,-5.0
29241,FFF,2014J,676324,-98.0,12.0
29242,FFF,2014J,676378,-22.0,
29243,FFF,2014J,676444,-102.0,
29244,FFF,2014J,676458,-102.0,
29245,FFF,2014J,676459,-86.0,
29246,FFF,2014J,676478,-45.0,
29247,FFF,2014J,676492,-52.0,
29248,FFF,2014J,676600,-102.0,25.0
29249,FFF,2014J,676610,-13.0,
29250,FFF,2014J,676626,-45.0,
29251,FFF,2014J,676627,-23.0,87.0
29252,FFF,2014J,676866,-101.0,
29253,FFF,2014J,676882,-95.0,
29254,FFF,2014J,676930,-99.0,-82.0
29255,FFF,2014J,677027,-94.0,12.0
29256,FFF,2014J,677081,-51.0,12.0
29257,FFF,2014J,677085,-73.0,
29258,FFF,2014J,677111,-79.0,
29259,FFF,2014J,677138,-100.0,
29260,FFF,2014J,677155,-64.0,
29261,FFF,2014J,677167,-95.0,
29262,FFF,2014J,677206,-65.0,
29263,FFF,2014J,677221,-74.0,
29264,FFF,2014J,677235,-37.0,
29265,FFF,2014J,677327,-99.0,59.0
29266,FFF,2014J,677369,-98.0,-10.0
29267,FFF,2014J,677382,-99.0,
29268,FFF,2014J,677400,-15.0,
29269,FFF,2014J,677436,-67.0,
29270,FFF,2014J,677456,-91.0,
29271,FFF,2014J,677486,-50.0,233.0
29272,FFF,2014J,677546,-93.0,
29273,FFF,2014J,677582,-67.0,219.0
29274,FFF,2014J,677608,-95.0,54.0
29275,FFF,2014J,677643,-22.0,38.0
29276,FFF,2014J,677655,-66.0,
29277,FFF,2014J,677687,-10.0,
29278,FFF,2014J,677701,-86.0,44.0
29279,FFF,2014J,677748,-84.0,
29280,FFF,2014J,677767,-37.0,
29281,FFF,2014J,677782,-91.0,12.0
29282,FFF,2014J,677828,-73.0,12.0
29283,FFF,2014J,677833,-95.0,
29284,FFF,2014J,677867,-64.0,170.0
29285,FFF,2014J,677869,-95.0,
29286,FFF,2014J,678005,-95.0,33.0
29287,FFF,2014J,678044,-23.0,28.0
29288,FFF,2014J,678088,-94.0,
29289,FFF,2014J,678090,-94.0,12.0
29290,FFF,2014J,678127,-92.0,-68.0
29291,FFF,2014J,678203,-94.0,
29292,FFF,2014J,678235,-56.0,
29293,FFF,2014J,678270,-92.0,
29294,FFF,2014J,678287,-72.0,-37.0
29295,FFF,2014J,678346,-73.0,163.0
29296,FFF,2014J,678381,-87.0,
29297,FFF,2014J,678397,-15.0,10.0
29298,FFF,2014J,678407,-53.0,119.0
29299,FFF,2014J,678452,-93.0,
29300,FFF,2014J,678474,-30.0,
29301,FFF,2014J,678528,-28.0,
29302,FFF,2014J,678619,-23.0,118.0
29303,FFF,2014J,678628,-77.0,
29304,FFF,2014J,678639,-92.0,86.0
29305,FFF,2014J,678659,-79.0,
29306,FFF,2014J,678769,-91.0,12.0
29307,FFF,2014J,678819,-25.0,
29308,FFF,2014J,678831,-10.0,100.0
29309,FFF,2014J,678859,-63.0,
29310,FFF,2014J,678877,-59.0,99.0
29311,FFF,2014J,678946,-25.0,
29312,FFF,2014J,678954,-52.0,
29313,FFF,2014J,679019,-23.0,
29314,FFF,2014J,679036,-60.0,
29315,FFF,2014J,679111,-16.0,
29316,FFF,2014J,679119,-17.0,26.0
29317,FFF,2014J,679189,-38.0,
29318,FFF,2014J,679227,-32.0,
29319,FFF,2014J,679237,-17.0,
29320,FFF,2014J,679251,-67.0,
29321,FFF,2014J,679262,-37.0,
29322,FFF,2014J,679269,-87.0,44.0
29323,FFF,2014J,679278,-70.0,
29324,FFF,2014J,679337,-45.0,24.0
29325,FFF,2014J,679342,-71.0,
29326,FFF,2014J,679384,-32.0,
29327,FFF,2014J,679386,-23.0,
29328,FFF,2014J,679402,-87.0,
29329,FFF,2014J,679445,-71.0,
29330,FFF,2014J,679448,-79.0,
29331,FFF,2014J,679498,-79.0,
29332,FFF,2014J,679502,-22.0,44.0
29333,FFF,2014J,679509,-16.0,
29334,FFF,2014J,679594,-81.0,
29335,FFF,2014J,679676,-21.0,166.0
29336,FFF,2014J,679688,-46.0,45.0
29337,FFF,2014J,679749,-51.0,58.0
29338,FFF,2014J,679788,-59.0,
29339,FFF,2014J,679790,-46.0,
29340,FFF,2014J,679938,-18.0,60.0
29341,FFF,2014J,679939,-37.0,
29342,FFF,2014J,679949,-58.0,
29343,FFF,2014J,680014,-84.0,
29344,FFF,2014J,680018,-67.0,170.0
29345,FFF,2014J,680027,-23.0,
29346,FFF,2014J,680072,-22.0,-16.0
29347,FFF,2014J,680080,-85.0,
29348,FFF,2014J,680145,-79.0,
29349,FFF,2014J,680212,-25.0,
29350,FFF,2014J,680222,-81.0,12.0
29351,FFF,2014J,680231,-59.0,12.0
29352,FFF,2014J,680255,-73.0,
29353,FFF,2014J,680266,-72.0,
29354,FFF,2014J,680270,5.0,
29355,FFF,2014J,680273,-81.0,12.0
29356,FFF,2014J,680312,-34.0,6.0
29357,FFF,2014J,680322,-43.0,
29358,FFF,2014J,680343,-21.0,
29359,FFF,2014J,680348,-73.0,
29360,FFF,2014J,680349,-71.0,
29361,FFF,2014J,680374,-84.0,-22.0
29362,FFF,2014J,680410,-23.0,59.0
29363,FFF,2014J,680443,-38.0,
29364,FFF,2014J,680464,-43.0,
29365,FFF,2014J,680506,-25.0,
29366,FFF,2014J,680517,-49.0,52.0
29367,FFF,2014J,680572,-81.0,
29368,FFF,2014J,680708,-43.0,
29369,FFF,2014J,680713,-78.0,
29370,FFF,2014J,680714,-18.0,12.0
29371,FFF,2014J,680715,-81.0,-68.0
29372,FFF,2014J,680747,-67.0,
29373,FFF,2014J,680766,-79.0,12.0
29374,FFF,2014J,680775,-15.0,
29375,FFF,2014J,680810,-14.0,
29376,FFF,2014J,680855,-41.0,
29377,FFF,2014J,680872,-23.0,
29378,FFF,2014J,680912,-79.0,
29379,FFF,2014J,680938,-28.0,10.0
29380,FFF,2014J,680955,-79.0,
29381,FFF,2014J,680974,-37.0,
29382,FFF,2014J,681004,-79.0,
29383,FFF,2014J,681052,-74.0,-61.0
29384,FFF,2014J,681063,-79.0,-26.0
29385,FFF,2014J,681073,-79.0,12.0
29386,FFF,2014J,681120,-73.0,12.0
29387,FFF,2014J,681152,-67.0,102.0
29388,FFF,2014J,681235,-79.0,
29389,FFF,2014J,681277,-79.0,52.0
29390,FFF,2014J,681298,-23.0,
29391,FFF,2014J,681328,-71.0,
29392,FFF,2014J,681335,-70.0,12.0
29393,FFF,2014J,681341,-79.0,
29394,FFF,2014J,681352,-24.0,
29395,FFF,2014J,681354,-44.0,
29396,FFF,2014J,681393,-78.0,-10.0
29397,FFF,2014J,681397,-29.0,12.0
29398,FFF,2014J,681452,-46.0,
29399,FFF,2014J,681490,-59.0,
29400,FFF,2014J,681608,-36.0,
29401,FFF,2014J,681633,-24.0,
29402,FFF,2014J,681652,-67.0,
29403,FFF,2014J,681655,-58.0,
29404,FFF,2014J,681658,-38.0,
29405,FFF,2014J,681691,-50.0,12.0
29406,FFF,2014J,681735,-43.0,109.0
29407,FFF,2014J,681755,-32.0,
29408,FFF,2014J,681763,-77.0,
29409,FFF,2014J,681938,-23.0,
29410,FFF,2014J,681973,-24.0,
29411,FFF,2014J,682015,-57.0,40.0
29412,FFF,2014J,682019,-74.0,240.0
29413,FFF,2014J,682025,-74.0,12.0
29414,FFF,2014J,682050,-28.0,
29415,FFF,2014J,682070,-32.0,
29416,FFF,2014J,682098,-14.0,5.0
29417,FFF,2014J,682142,-70.0,-15.0
29418,FFF,2014J,682276,-46.0,144.0
29419,FFF,2014J,682298,-24.0,
29420,FFF,2014J,682358,-38.0,117.0
29421,FFF,2014J,682359,-73.0,-5.0
29422,FFF,2014J,682390,-66.0,
29423,FFF,2014J,682391,-71.0,
29424,FFF,2014J,682436,-28.0,
29425,FFF,2014J,682437,-38.0,
29426,FFF,2014J,682482,-67.0,12.0
29427,FFF,2014J,682504,-66.0,17.0
29428,FFF,2014J,682505,-72.0,-5.0
29429,FFF,2014J,682511,-66.0,
29430,FFF,2014J,682524,-71.0,-3.0
29431,FFF,2014J,682539,-38.0,
29432,FFF,2014J,682546,-18.0,12.0
29433,FFF,2014J,682565,-20.0,12.0
29434,FFF,2014J,682569,-71.0,
29435,FFF,2014J,682578,-18.0,
29436,FFF,2014J,682588,-72.0,
29437,FFF,2014J,682596,-43.0,-12.0
29438,FFF,2014J,682613,-37.0,
29439,FFF,2014J,682617,-73.0,-5.0
29440,FFF,2014J,682632,-51.0,
29441,FFF,2014J,682671,-37.0,51.0
29442,FFF,2014J,682695,-72.0,
29443,FFF,2014J,682719,-71.0,12.0
29444,FFF,2014J,682753,-38.0,
29445,FFF,2014J,682839,-38.0,
29446,FFF,2014J,682863,-71.0,114.0
29447,FFF,2014J,682894,-31.0,229.0
29448,FFF,2014J,682946,-32.0,87.0
29449,FFF,2014J,682963,-41.0,
29450,FFF,2014J,682981,-72.0,
29451,FFF,2014J,682982,-70.0,51.0
29452,FFF,2014J,682983,-53.0,
29453,FFF,2014J,682985,-42.0,
29454,FFF,2014J,682990,-30.0,
29455,FFF,2014J,683033,-58.0,
29456,FFF,2014J,683094,-21.0,
29457,FFF,2014J,683144,-71.0,12.0
29458,FFF,2014J,683177,-36.0,110.0
29459,FFF,2014J,683178,-36.0,
29460,FFF,2014J,683243,-64.0,
29461,FFF,2014J,683273,-38.0,
29462,FFF,2014J,683305,-14.0,
29463,FFF,2014J,683323,-59.0,
29464,FFF,2014J,683346,-60.0,
29465,FFF,2014J,683347,-28.0,17.0
29466,FFF,2014J,683352,-35.0,
29467,FFF,2014J,683353,-32.0,
29468,FFF,2014J,683360,-50.0,12.0
29469,FFF,2014J,683375,-60.0,
29470,FFF,2014J,683403,-70.0,
29471,FFF,2014J,683427,-21.0,12.0
29472,FFF,2014J,683446,-63.0,
29473,FFF,2014J,683467,-65.0,
29474,FFF,2014J,683508,-67.0,
29475,FFF,2014J,683530,-38.0,
29476,FFF,2014J,683547,-67.0,-15.0
29477,FFF,2014J,683550,-67.0,
29478,FFF,2014J,683555,-66.0,94.0
29479,FFF,2014J,683576,-36.0,142.0
29480,FFF,2014J,683604,-23.0,
29481,FFF,2014J,683624,-24.0,
29482,FFF,2014J,683628,-53.0,12.0
29483,FFF,2014J,683642,-66.0,12.0
29484,FFF,2014J,683699,-36.0,67.0
29485,FFF,2014J,683745,-64.0,
29486,FFF,2014J,683764,-45.0,
29487,FFF,2014J,683772,-66.0,12.0
29488,FFF,2014J,683820,-36.0,
29489,FFF,2014J,683832,-37.0,100.0
29490,FFF,2014J,683902,-66.0,
29491,FFF,2014J,683912,-65.0,-19.0
29492,FFF,2014J,683934,-45.0,
29493,FFF,2014J,684013,-37.0,
29494,FFF,2014J,684014,-66.0,-63.0
29495,FFF,2014J,684040,-66.0,59.0
29496,FFF,2014J,684075,-37.0,
29497,FFF,2014J,684183,-21.0,
29498,FFF,2014J,684311,-34.0,
29499,FFF,2014J,684313,-65.0,12.0
29500,FFF,2014J,684383,-23.0,
29501,FFF,2014J,684386,-64.0,
29502,FFF,2014J,684526,-64.0,192.0
29503,FFF,2014J,684572,-22.0,60.0
29504,FFF,2014J,684579,-32.0,58.0
29505,FFF,2014J,684592,-60.0,
29506,FFF,2014J,684594,-58.0,151.0
29507,FFF,2014J,684671,-59.0,
29508,FFF,2014J,684675,-63.0,
29509,FFF,2014J,684676,-52.0,
29510,FFF,2014J,684726,-63.0,6.0
29511,FFF,2014J,684882,-53.0,
29512,FFF,2014J,684981,-60.0,216.0
29513,FFF,2014J,684983,-60.0,-23.0
29514,FFF,2014J,685004,-60.0,
29515,FFF,2014J,685042,-17.0,12.0
29516,FFF,2014J,685100,-14.0,12.0
29517,FFF,2014J,685105,-60.0,
29518,FFF,2014J,685128,-28.0,
29519,FFF,2014J,685140,2.0,
29520,FFF,2014J,685155,-17.0,
29521,FFF,2014J,685192,-59.0,12.0
29522,FFF,2014J,685212,-49.0,
29523,FFF,2014J,685276,-22.0,
29524,FFF,2014J,685283,-46.0,
29525,FFF,2014J,685330,-23.0,165.0
29526,FFF,2014J,685333,-59.0,-23.0
29527,FFF,2014J,685339,-59.0,
29528,FFF,2014J,685367,-25.0,
29529,FFF,2014J,685373,-59.0,
29530,FFF,2014J,685378,-59.0,
29531,FFF,2014J,685410,-57.0,
29532,FFF,2014J,685439,-45.0,-15.0
29533,FFF,2014J,685512,-51.0,12.0
29534,FFF,2014J,685565,-59.0,-19.0
29535,FFF,2014J,685619,-32.0,
29536,FFF,2014J,685657,-46.0,81.0
29537,FFF,2014J,685663,-58.0,39.0
29538,FFF,2014J,685683,-28.0,-11.0
29539,FFF,2014J,685705,-57.0,
29540,FFF,2014J,685708,-32.0,
29541,FFF,2014J,685772,-46.0,
29542,FFF,2014J,685802,-38.0,12.0
29543,FFF,2014J,685807,-46.0,-15.0
29544,FFF,2014J,685831,-29.0,
29545,FFF,2014J,685860,-57.0,70.0
29546,FFF,2014J,685920,-30.0,-17.0
29547,FFF,2014J,685928,-15.0,
29548,FFF,2014J,685952,-53.0,
29549,FFF,2014J,685998,-57.0,52.0
29550,FFF,2014J,686065,-42.0,
29551,FFF,2014J,686100,-57.0,12.0
29552,FFF,2014J,686164,-37.0,
29553,FFF,2014J,686314,-56.0,
29554,FFF,2014J,686317,-51.0,
29555,FFF,2014J,686344,-30.0,
29556,FFF,2014J,686348,-43.0,
29557,FFF,2014J,686358,-23.0,131.0
29558,FFF,2014J,686390,-53.0,17.0
29559,FFF,2014J,686448,-56.0,12.0
29560,FFF,2014J,686458,-53.0,12.0
29561,FFF,2014J,686498,-18.0,
29562,FFF,2014J,686522,-36.0,
29563,FFF,2014J,686558,-50.0,
29564,FFF,2014J,686700,-53.0,
29565,FFF,2014J,686705,-53.0,
29566,FFF,2014J,686760,-49.0,12.0
29567,FFF,2014J,686786,-8.0,
29568,FFF,2014J,686799,-46.0,12.0
29569,FFF,2014J,686852,-53.0,-4.0
29570,FFF,2014J,686869,-17.0,-5.0
29571,FFF,2014J,686946,-23.0,
29572,FFF,2014J,687007,-53.0,
29573,FFF,2014J,687033,-46.0,
29574,FFF,2014J,687073,-50.0,139.0
29575,FFF,2014J,687112,-28.0,
29576,FFF,2014J,687115,-23.0,
29577,FFF,2014J,687288,-44.0,122.0
29578,FFF,2014J,687304,-25.0,
29579,FFF,2014J,687319,-50.0,12.0
29580,FFF,2014J,687331,-30.0,
29581,FFF,2014J,687341,-50.0,138.0
29582,FFF,2014J,687345,-41.0,
29583,FFF,2014J,687351,-25.0,
29584,FFF,2014J,687410,-43.0,
29585,FFF,2014J,687434,-49.0,
29586,FFF,2014J,687448,-43.0,-23.0
29587,FFF,2014J,687468,-50.0,
29588,FFF,2014J,687485,-51.0,
29589,FFF,2014J,687503,-46.0,
29590,FFF,2014J,687510,-51.0,12.0
29591,FFF,2014J,687511,-25.0,104.0
29592,FFF,2014J,687525,-10.0,
29593,FFF,2014J,687686,-46.0,
29594,FFF,2014J,687747,-37.0,13.0
29595,FFF,2014J,687752,-50.0,12.0
29596,FFF,2014J,687795,-50.0,-18.0
29597,FFF,2014J,687828,-9.0,
29598,FFF,2014J,687846,-46.0,
29599,FFF,2014J,687910,-31.0,
29600,FFF,2014J,687930,-42.0,
29601,FFF,2014J,687931,-49.0,
29602,FFF,2014J,687988,-15.0,
29603,FFF,2014J,688005,-38.0,-17.0
29604,FFF,2014J,688008,-32.0,
29605,FFF,2014J,688071,-37.0,
29606,FFF,2014J,688097,-23.0,76.0
29607,FFF,2014J,688127,-49.0,
29608,FFF,2014J,688136,-46.0,
29609,FFF,2014J,688159,-36.0,137.0
29610,FFF,2014J,688187,-23.0,-2.0
29611,FFF,2014J,688192,-17.0,
29612,FFF,2014J,688203,-31.0,171.0
29613,FFF,2014J,688225,-38.0,
29614,FFF,2014J,688250,-23.0,
29615,FFF,2014J,688251,-36.0,-11.0
29616,FFF,2014J,688265,-15.0,
29617,FFF,2014J,688297,-46.0,-17.0
29618,FFF,2014J,688326,-23.0,80.0
29619,FFF,2014J,688337,-35.0,
29620,FFF,2014J,688442,-25.0,0.0
29621,FFF,2014J,688453,-44.0,
29622,FFF,2014J,688470,-31.0,
29623,FFF,2014J,688475,-37.0,12.0
29624,FFF,2014J,688509,-43.0,12.0
29625,FFF,2014J,688532,-46.0,12.0
29626,FFF,2014J,688543,-46.0,
29627,FFF,2014J,688664,-46.0,6.0
29628,FFF,2014J,688667,-31.0,
29629,FFF,2014J,688685,-23.0,
29630,FFF,2014J,688727,-46.0,
29631,FFF,2014J,688752,-38.0,12.0
29632,FFF,2014J,688881,-44.0,12.0
29633,FFF,2014J,688891,-46.0,
29634,FFF,2014J,688895,-45.0,
29635,FFF,2014J,688904,-46.0,138.0
29636,FFF,2014J,688937,-45.0,12.0
29637,FFF,2014J,688964,-45.0,-1.0
29638,FFF,2014J,688976,-16.0,
29639,FFF,2014J,689005,-32.0,
29640,FFF,2014J,689042,-42.0,12.0
29641,FFF,2014J,689051,-38.0,12.0
29642,FFF,2014J,689052,-41.0,
29643,FFF,2014J,689056,-23.0,
29644,FFF,2014J,689225,-29.0,157.0
29645,FFF,2014J,689260,-31.0,
29646,FFF,2014J,689280,-38.0,
29647,FFF,2014J,689290,-15.0,12.0
29648,FFF,2014J,689347,-37.0,
29649,FFF,2014J,689352,-44.0,12.0
29650,FFF,2014J,689444,-23.0,
29651,FFF,2014J,689498,-44.0,12.0
29652,FFF,2014J,689533,-44.0,-36.0
29653,FFF,2014J,689582,-42.0,12.0
29654,FFF,2014J,689585,-44.0,10.0
29655,FFF,2014J,689626,-30.0,
29656,FFF,2014J,689640,-43.0,12.0
29657,FFF,2014J,689747,-37.0,12.0
29658,FFF,2014J,689751,-34.0,12.0
29659,FFF,2014J,689761,-31.0,10.0
29660,FFF,2014J,689796,-10.0,
29661,FFF,2014J,689827,-41.0,121.0
29662,FFF,2014J,689832,-32.0,
29663,FFF,2014J,689855,-25.0,
29664,FFF,2014J,689924,-38.0,
29665,FFF,2014J,689977,-38.0,12.0
29666,FFF,2014J,690075,-31.0,
29667,FFF,2014J,690137,-42.0,
29668,FFF,2014J,690174,-31.0,12.0
29669,FFF,2014J,690198,-42.0,
29670,FFF,2014J,690296,-41.0,12.0
29671,FFF,2014J,690382,-29.0,
29672,FFF,2014J,690559,-38.0,-30.0
29673,FFF,2014J,690585,-28.0,
29674,FFF,2014J,690628,-23.0,
29675,FFF,2014J,690631,-38.0,6.0
29676,FFF,2014J,690635,-38.0,
29677,FFF,2014J,690656,-23.0,5.0
29678,FFF,2014J,690687,-7.0,-1.0
29679,FFF,2014J,690746,-22.0,
29680,FFF,2014J,690832,-25.0,
29681,FFF,2014J,690872,-38.0,
29682,FFF,2014J,690962,-25.0,116.0
29683,FFF,2014J,691056,-22.0,3.0
29684,FFF,2014J,691177,-37.0,
29685,FFF,2014J,691253,-23.0,12.0
29686,FFF,2014J,691269,-37.0,
29687,FFF,2014J,691280,-36.0,
29688,FFF,2014J,691288,-22.0,
29689,FFF,2014J,691326,-29.0,
29690,FFF,2014J,691375,-22.0,
29691,FFF,2014J,691465,-17.0,
29692,FFF,2014J,691563,-37.0,-5.0
29693,FFF,2014J,691699,-7.0,
29694,FFF,2014J,691722,-28.0,
29695,FFF,2014J,691805,-36.0,47.0
29696,FFF,2014J,691873,-36.0,
29697,FFF,2014J,691932,-34.0,
29698,FFF,2014J,692010,-35.0,
29699,FFF,2014J,692097,-34.0,
29700,FFF,2014J,692189,-30.0,12.0
29701,FFF,2014J,692219,-34.0,12.0
29702,FFF,2014J,692220,-14.0,
29703,FFF,2014J,692273,-29.0,12.0
29704,FFF,2014J,692297,-34.0,
29705,FFF,2014J,692301,-14.0,
29706,FFF,2014J,692334,-32.0,
29707,FFF,2014J,692454,-34.0,
29708,FFF,2014J,692612,-30.0,
29709,FFF,2014J,692632,-32.0,
29710,FFF,2014J,692740,-23.0,-19.0
29711,FFF,2014J,692893,-31.0,
29712,FFF,2014J,692898,-32.0,12.0
29713,FFF,2014J,692946,-32.0,
29714,FFF,2014J,692962,-31.0,
29715,FFF,2014J,692968,-23.0,
29716,FFF,2014J,692976,-29.0,6.0
29717,FFF,2014J,693114,-23.0,10.0
29718,FFF,2014J,693160,-28.0,
29719,FFF,2014J,693162,-18.0,
29720,FFF,2014J,693197,-25.0,
29721,FFF,2014J,693223,-25.0,-10.0
29722,FFF,2014J,693236,-23.0,
29723,FFF,2014J,693246,-25.0,12.0
29724,FFF,2014J,693345,-16.0,
29725,FFF,2014J,693373,-23.0,
29726,FFF,2014J,693448,-30.0,12.0
29727,FFF,2014J,693497,-16.0,
29728,FFF,2014J,693519,-23.0,
29729,FFF,2014J,693573,-30.0,12.0
29730,FFF,2014J,693628,-28.0,
29731,FFF,2014J,693629,-29.0,
29732,FFF,2014J,693764,-28.0,
29733,FFF,2014J,693806,-13.0,
29734,FFF,2014J,693812,-29.0,12.0
29735,FFF,2014J,693873,-15.0,
29736,FFF,2014J,693903,-29.0,
29737,FFF,2014J,693906,-23.0,101.0
29738,FFF,2014J,693907,-23.0,
29739,FFF,2014J,694059,-22.0,
29740,FFF,2014J,694128,-22.0,
29741,FFF,2014J,694144,-28.0,
29742,FFF,2014J,694221,-28.0,
29743,FFF,2014J,694272,-28.0,12.0
29744,FFF,2014J,694284,-25.0,166.0
29745,FFF,2014J,694376,-28.0,
29746,FFF,2014J,694415,-25.0,12.0
29747,FFF,2014J,694428,-25.0,
29748,FFF,2014J,694456,-25.0,
29749,FFF,2014J,694464,-25.0,3.0
29750,FFF,2014J,694536,-25.0,12.0
29751,FFF,2014J,694622,-25.0,
29752,FFF,2014J,694669,-25.0,23.0
29753,FFF,2014J,694715,-25.0,
29754,FFF,2014J,694716,-23.0,
29755,FFF,2014J,694827,-9.0,
29756,FFF,2014J,694836,-14.0,
29757,FFF,2014J,694848,-15.0,
29758,FFF,2014J,695090,-23.0,
29759,FFF,2014J,695169,-14.0,
29760,FFF,2014J,695220,-7.0,79.0
29761,FFF,2014J,695250,-23.0,100.0
29762,FFF,2014J,695251,-15.0,103.0
29763,FFF,2014J,695369,-21.0,158.0
29764,FFF,2014J,695380,-23.0,12.0
29765,FFF,2014J,695416,-23.0,12.0
29766,FFF,2014J,695449,-20.0,-18.0
29767,FFF,2014J,695471,-20.0,
29768,FFF,2014J,695485,-15.0,
29769,FFF,2014J,695550,-15.0,
29770,FFF,2014J,695574,-16.0,12.0
29771,FFF,2014J,695637,-22.0,
29772,FFF,2014J,695676,-23.0,50.0
29773,FFF,2014J,695700,-9.0,
29774,FFF,2014J,695729,-20.0,
29775,FFF,2014J,695748,-23.0,12.0
29776,FFF,2014J,695764,-23.0,-1.0
29777,FFF,2014J,695803,-22.0,
29778,FFF,2014J,695825,-22.0,159.0
29779,FFF,2014J,695869,-15.0,
29780,FFF,2014J,695879,-22.0,12.0
29781,FFF,2014J,695926,-18.0,
29782,FFF,2014J,695964,-23.0,12.0
29783,FFF,2014J,696039,-9.0,
29784,FFF,2014J,696043,-17.0,
29785,FFF,2014J,696071,-23.0,66.0
29786,FFF,2014J,696082,-22.0,
29787,FFF,2014J,696091,-22.0,12.0
29788,FFF,2014J,696188,-13.0,
29789,FFF,2014J,696253,-23.0,-3.0
29790,FFF,2014J,696275,-23.0,
29791,FFF,2014J,696276,-23.0,-1.0
29792,FFF,2014J,696318,-21.0,
29793,FFF,2014J,696329,-23.0,
29794,FFF,2014J,696347,-21.0,
29795,FFF,2014J,696364,-21.0,
29796,FFF,2014J,696410,-16.0,12.0
29797,FFF,2014J,696456,-22.0,
29798,FFF,2014J,696583,-22.0,
29799,FFF,2014J,696615,-21.0,
29800,FFF,2014J,696653,-22.0,
29801,FFF,2014J,696659,-15.0,
29802,FFF,2014J,696662,-22.0,
29803,FFF,2014J,696664,-14.0,-4.0
29804,FFF,2014J,696666,-22.0,
29805,FFF,2014J,696671,-22.0,
29806,FFF,2014J,696672,-22.0,
29807,FFF,2014J,696674,-22.0,
29808,FFF,2014J,696678,-21.0,
29809,FFF,2014J,696729,-17.0,
29810,FFF,2014J,696943,-14.0,6.0
29811,FFF,2014J,696981,-20.0,-5.0
29812,FFF,2014J,696985,-14.0,9.0
29813,FFF,2014J,697027,-20.0,
29814,FFF,2014J,697042,-1.0,69.0
29815,FFF,2014J,697114,-18.0,
29816,FFF,2014J,697160,-18.0,
29817,FFF,2014J,697192,-16.0,12.0
29818,FFF,2014J,697204,-14.0,-2.0
29819,FFF,2014J,697215,-18.0,59.0
29820,FFF,2014J,697255,-16.0,
29821,FFF,2014J,697257,-17.0,-10.0
29822,FFF,2014J,697299,-15.0,12.0
29823,FFF,2014J,697438,-9.0,199.0
29824,FFF,2014J,697478,-16.0,
29825,FFF,2014J,697529,-16.0,12.0
29826,FFF,2014J,697554,-17.0,-4.0
29827,FFF,2014J,697581,-17.0,-8.0
29828,FFF,2014J,697665,-16.0,54.0
29829,FFF,2014J,697878,-15.0,
29830,FFF,2014J,697998,-14.0,
29831,FFF,2014J,698015,-16.0,
29832,FFF,2014J,698020,-15.0,52.0
29833,FFF,2014J,698112,-15.0,12.0
29834,FFF,2014J,698157,-15.0,
29835,FFF,2014J,698193,-15.0,
29836,FFF,2014J,698233,-15.0,12.0
29837,FFF,2014J,698237,-14.0,-12.0
29838,FFF,2014J,698278,-14.0,11.0
29839,FFF,2014J,698384,-10.0,
29840,FFF,2014J,698407,-14.0,
29841,FFF,2014J,698485,-14.0,
29842,FFF,2014J,698656,-14.0,
29843,FFF,2014J,698762,-13.0,74.0
29844,FFF,2014J,699126,-10.0,
29845,FFF,2014J,699127,-10.0,
29846,FFF,2014J,699128,-10.0,
29847,FFF,2014J,836614,-22.0,
29848,FFF,2014J,884652,-81.0,105.0
29849,FFF,2014J,895524,-44.0,
29850,FFF,2014J,900936,-42.0,31.0
29851,FFF,2014J,1021350,-128.0,
29852,FFF,2014J,1042726,-79.0,
29853,FFF,2014J,1318759,-23.0,
29854,FFF,2014J,1348205,-51.0,
29855,FFF,2014J,1391717,-36.0,
29856,FFF,2014J,1409532,-135.0,
29857,FFF,2014J,1413902,-49.0,
29858,FFF,2014J,1424608,-41.0,53.0
29859,FFF,2014J,1448966,-21.0,
29860,FFF,2014J,1449171,-28.0,131.0
29861,FFF,2014J,1450604,-155.0,
29862,FFF,2014J,1459010,-122.0,-101.0
29863,FFF,2014J,1473878,-29.0,
29864,FFF,2014J,1477284,-95.0,123.0
29865,FFF,2014J,1501577,-79.0,
29866,FFF,2014J,1514245,-50.0,51.0
29867,FFF,2014J,1532711,-95.0,134.0
29868,FFF,2014J,1537796,-120.0,17.0
29869,FFF,2014J,1585671,-21.0,
29870,FFF,2014J,1588621,-32.0,148.0
29871,FFF,2014J,1603549,-15.0,
29872,FFF,2014J,1629444,-38.0,-29.0
29873,FFF,2014J,1631797,-101.0,
29874,FFF,2014J,1639699,-109.0,
29875,FFF,2014J,1640680,-93.0,
29876,FFF,2014J,1658963,-122.0,
29877,FFF,2014J,1677677,-28.0,
29878,FFF,2014J,1683192,-156.0,81.0
29879,FFF,2014J,1722493,-45.0,
29880,FFF,2014J,1733664,-155.0,
29881,FFF,2014J,1745145,-114.0,68.0
29882,FFF,2014J,1752994,-73.0,
