enrollment_id,code_module,code_presentation,imd_band,num_of_prev_attempts,studied_credits,final_result,id_student
23086,FFF,2013B,40-50%,1,150,Pass,529871
23087,FFF,2013B,80-90%,1,120,Fail,529991
23088,FFF,2013B,30-40%,0,90,Pass,530057
23089,FFF,2013B,40-50%,1,120,Pass,530296
23090,FFF,2013B,10-20,0,75,Pass,530344
23091,FFF,2013B,20-30%,0,60,Distinction,530445
23092,FFF,2013B,80-90%,0,60,Pass,530558
23093,FFF,2013B,20-30%,1,120,Distinction,530567
23094,FFF,2013B,60-70%,0,120,Withdrawn,530676
23095,FFF,2013B,90-100%,1,180,Pass,530736
23096,FFF,2013B,40-50%,0,60,Distinction,530802
23097,FFF,2013B,10-20,0,120,Withdrawn,530852
23098,FFF,2013B,0-10%,0,120,Fail,530853
23099,FFF,2013B,90-100%,0,120,Pass,530862
23100,FFF,2013B,60-70%,0,90,Distinction,530944
23101,FFF,2013B,10-20,0,60,Distinction,531077
23102,FFF,2013B,60-70%,0,60,Pass,531124
23103,FFF,2013B,80-90%,1,120,Pass,531182
23104,FFF,2013B,30-40%,0,180,Pass,531190
23105,FFF,2013B,70-80%,0,120,Withdrawn,531251
23106,FFF,2013B,,1,120,Pass,531270
23107,FFF,2013B,,1,120,Pass,531294
23108,FFF,2013B,0-10%,0,60,Fail,531397
23109,FFF,2013B,20-30%,0,60,Fail,531448
23110,FFF,2013B,60-70%,0,60,Pass,531629
23111,FFF,2013B,50-60%,0,120,Withdrawn,531667
23112,FFF,2013B,90-100%,0,90,Distinction,531709
23113,FFF,2013B,10-20,0,120,Fail,531791
23114,FFF,2013B,70-80%,0,60,Withdrawn,531866
23115,FFF,2013B,90-100%,1,180,Withdrawn,531894
23116,FFF,2013B,60-70%,0,180,Pass,531905
23117,FFF,2013B,10-20,0,60,Fail,532049
23118,FFF,2013B,40-50%,0,60,Fail,532050
23119,FFF,2013B,40-50%,1,120,Withdrawn,532062
23120,FFF,2013B,,0,120,Fail,532428
23121,FFF,2013B,20-30%,0,120,Pass,532436
23122,FFF,2013B,70-80%,0,120,Fail,532464
23123,FFF,2013B,40-50%,0,60,Withdrawn,532476
23124,FFF,2013B,40-50%,0,120,Withdrawn,532575
23125,FFF,2013B,50-60%,0,60,Pass,532578
23126,FFF,2013B,20-30%,0,60,Pass,532579
23127,FFF,2013B,10-20,0,120,Fail,532589
23128,FFF,2013B,20-30%,0,60,Pass,532608
23129,FFF,2013B,60-70%,0,60,Pass,532627
23130,FFF,2013B,20-30%,0,60,Withdrawn,532703
23131,FFF,2013B,90-100%,0,120,Pass,532715
23132,FFF,2013B,20-30%,1,120,Pass,532968
23133,FFF,2013B,70-80%,0,60,Withdrawn,533016
23134,FFF,2013B,,0,60,Pass,533044
23135,FFF,2013B,50-60%,0,90,Pass,533134
23136,FFF,2013B,10-20,0,60,Pass,533172
23137,FFF,2013B,60-70%,0,120,Withdrawn,533198
23138,FFF,2013B,30-40%,0,120,Pass,533201
23139,FFF,2013B,30-40%,0,60,Distinction,533321
23140,FFF,2013B,30-40%,0,90,Withdrawn,533348
23141,FFF,2013B,0-10%,0,120,Withdrawn,533458
23142,FFF,2013B,10-20,0,60,Pass,533485
23143,FFF,2013B,,0,180,Pass,533535
23144,FFF,2013B,50-60%,0,60,Distinction,533614
23145,FFF,2013B,80-90%,0,120,Fail,533709
23146,FFF,2013B,0-10%,0,90,Withdrawn,533874
23147,FFF,2013B,10-20,0,90,Distinction,533929
23148,FFF,2013B,0-10%,0,60,Withdrawn,533944
23149,FFF,2013B,30-40%,0,60,Withdrawn,533997
23150,FFF,2013B,50-60%,0,180,Fail,534014
23151,FFF,2013B,90-100%,0,60,Pass,534037
23152,FFF,2013B,40-50%,0,120,Pass,534064
23153,FFF,2013B,20-30%,0,60,Fail,534234
23154,FFF,2013B,50-60%,0,60,Fail,534346
23155,FFF,2013B,70-80%,0,60,Pass,534431
23156,FFF,2013B,70-80%,0,60,Distinction,534602
23157,FFF,2013B,30-40%,0,60,Fail,534609
23158,FFF,2013B,80-90%,0,120,Fail,534750
23159,FFF,2013B,30-40%,0,60,Pass,534784
23160,FFF,2013B,90-100%,0,120,Pass,534792
23161,FFF,2013B,60-70%,0,120,Fail,534854
23162,FFF,2013B,50-60%,0,60,Pass,534856
23163,FFF,2013B,40-50%,0,90,Fail,534892
23164,FFF,2013B,90-100%,0,120,Pass,534913
23165,FFF,2013B,70-80%,0,90,Withdrawn,534944
23166,FFF,2013B,60-70%,0,60,Pass,534952
23167,FFF,2013B,80-90%,0,60,Pass,534958
23168,FFF,2013B,40-50%,0,60,Withdrawn,534962
23169,FFF,2013B,10-20,0,60,Pass,534989
23170,FFF,2013B,60-70%,0,60,Pass,535037
23171,FFF,2013B,50-60%,0,60,Withdrawn,535052
23172,FFF,2013B,10-20,0,60,Withdrawn,535228
23173,FFF,2013B,,0,60,Withdrawn,535276
23174,FFF,2013B,60-70%,0,60,Fail,535324
23175,FFF,2013B,30-40%,0,60,Withdrawn,535390
23176,FFF,2013B,60-70%,0,90,Fail,535460
23177,FFF,2013B,80-90%,0,60,Pass,535628
23178,FFF,2013B,40-50%,0,60,Pass,535662
23179,FFF,2013B,10-20,0,90,Withdrawn,535761
23180,FFF,2013B,80-90%,0,60,Pass,535804
23181,FFF,2013B,0-10%,0,120,Withdrawn,535981
23182,FFF,2013B,0-10%,0,120,Withdrawn,536038
23183,FFF,2013B,30-40%,0,120,Fail,536046
23184,FFF,2013B,60-70%,0,150,Withdrawn,536103
23185,FFF,2013B,60-70%,0,90,Pass,536125
23186,FFF,2013B,70-80%,0,60,Fail,536147
23187,FFF,2013B,30-40%,0,60,Distinction,536178
23188,FFF,2013B,50-60%,0,60,Pass,536214
23189,FFF,2013B,80-90%,0,60,Withdrawn,536454
23190,FFF,2013B,50-60%,0,120,Pass,536455
23191,FFF,2013B,80-90%,0,60,Withdrawn,536503
23192,FFF,2013B,60-70%,0,60,Pass,536556
23193,FFF,2013B,30-40%,0,60,Fail,536591
23194,FFF,2013B,70-80%,0,70,Pass,536593
23195,FFF,2013B,10-20,0,60,Withdrawn,536681
23196,FFF,2013B,20-30%,0,60,Pass,536698
23197,FFF,2013B,0-10%,0,60,Fail,536843
23198,FFF,2013B,60-70%,0,120,Pass,536906
23199,FFF,2013B,10-20,0,60,Pass,536930
23200,FFF,2013B,0-10%,0,60,Pass,536950
23201,FFF,2013B,10-20,0,120,Withdrawn,537000
23202,FFF,2013B,10-20,0,75,Withdrawn,537028
23203,FFF,2013B,20-30%,0,60,Withdrawn,537133
23204,FFF,2013B,90-100%,0,120,Withdrawn,537151
23205,FFF,2013B,20-30%,0,60,Withdrawn,537335
23206,FFF,2013B,70-80%,0,60,Withdrawn,537394
23207,FFF,2013B,40-50%,0,60,Pass,537515
23208,FFF,2013B,,0,60,Pass,537645
23209,FFF,2013B,,0,60,Pass,537656
23210,FFF,2013B,0-10%,0,120,Fail,537672
23211,FFF,2013B,10-20,0,120,Fail,537674
23212,FFF,2013B,70-80%,0,120,Fail,537683
23213,FFF,2013B,,0,60,Pass,537687
23214,FFF,2013B,90-100%,0,60,Fail,537700
23215,FFF,2013B,,0,90,Withdrawn,537728
23216,FFF,2013B,,0,120,Pass,537955
23217,FFF,2013B,10-20,0,60,Pass,537980
23218,FFF,2013B,90-100%,0,60,Fail,537995
23219,FFF,2013B,70-80%,0,60,Pass,538045
23220,FFF,2013B,90-100%,0,90,Fail,538051
23221,FFF,2013B,60-70%,0,60,Pass,538202
23222,FFF,2013B,40-50%,0,150,Pass,538916
23223,FFF,2013B,70-80%,0,60,Pass,538941
23224,FFF,2013B,70-80%,0,60,Pass,538949
23225,FFF,2013B,20-30%,0,60,Fail,539117
23226,FFF,2013B,90-100%,0,120,Withdrawn,539128
23227,FFF,2013B,30-40%,0,120,Fail,539219
23228,FFF,2013B,90-100%,0,120,Pass,539241
23229,FFF,2013B,20-30%,0,90,Fail,539308
23230,FFF,2013B,40-50%,0,60,Pass,539332
23231,FFF,2013B,80-90%,0,90,Distinction,539359
23232,FFF,2013B,0-10%,0,90,Fail,539364
23233,FFF,2013B,20-30%,0,60,Withdrawn,539401
23234,FFF,2013B,40-50%,0,60,Distinction,539440
23235,FFF,2013B,70-80%,0,60,Fail,539468
23236,FFF,2013B,60-70%,0,60,Pass,539497
23237,FFF,2013B,,0,60,Pass,539514
23238,FFF,2013B,30-40%,0,90,Withdrawn,539668
23239,FFF,2013B,30-40%,0,60,Pass,539759
23240,FFF,2013B,20-30%,0,60,Withdrawn,539774
23241,FFF,2013B,20-30%,0,120,Fail,539886
23242,FFF,2013B,20-30%,0,60,Pass,539896
23243,FFF,2013B,70-80%,0,60,Withdrawn,539922
23244,FFF,2013B,70-80%,0,60,Fail,539953
23245,FFF,2013B,70-80%,0,120,Pass,539963
23246,FFF,2013B,10-20,0,120,Fail,539994
23247,FFF,2013B,30-40%,0,60,Pass,540054
23248,FFF,2013B,90-100%,0,60,Fail,540147
23249,FFF,2013B,50-60%,0,90,Withdrawn,540155
23250,FFF,2013B,80-90%,0,60,Pass,540160
23251,FFF,2013B,60-70%,0,60,Pass,540209
23252,FFF,2013B,,0,60,Pass,540224
23253,FFF,2013B,30-40%,0,120,Pass,540549
23254,FFF,2013B,80-90%,0,120,Pass,540577
23255,FFF,2013B,80-90%,0,120,Fail,540581
23256,FFF,2013B,50-60%,0,120,Withdrawn,540637
23257,FFF,2013B,30-40%,0,120,Pass,540713
23258,FFF,2013B,20-30%,0,60,Pass,540727
23259,FFF,2013B,0-10%,0,90,Pass,540800
23260,FFF,2013B,70-80%,0,90,Withdrawn,540801
23261,FFF,2013B,70-80%,0,60,Withdrawn,540997
23262,FFF,2013B,20-30%,0,60,Fail,541101
23263,FFF,2013B,30-40%,0,120,Withdrawn,541327
23264,FFF,2013B,,0,120,Pass,541349
23265,FFF,2013B,90-100%,0,60,Withdrawn,541369
23266,FFF,2013B,,0,60,Pass,541418
23267,FFF,2013B,0-10%,0,60,Pass,541521
23268,FFF,2013B,0-10%,0,90,Distinction,541579
23269,FFF,2013B,90-100%,0,60,Pass,541753
23270,FFF,2013B,30-40%,0,150,Pass,541781
23271,FFF,2013B,10-20,0,60,Fail,541923
23272,FFF,2013B,30-40%,0,120,Fail,541999
23273,FFF,2013B,30-40%,0,60,Pass,542003
23274,FFF,2013B,0-10%,0,90,Pass,542020
23275,FFF,2013B,60-70%,0,60,Fail,542026
23276,FFF,2013B,10-20,0,60,Withdrawn,542062
23277,FFF,2013B,20-30%,0,60,Pass,542100
23278,FFF,2013B,30-40%,0,60,Fail,542356
23279,FFF,2013B,90-100%,0,120,Distinction,542386
23280,FFF,2013B,40-50%,0,60,Distinction,542506
23281,FFF,2013B,30-40%,0,90,Pass,542536
23282,FFF,2013B,0-10%,0,60,Withdrawn,542550
23283,FFF,2013B,80-90%,0,60,Pass,542635
23284,FFF,2013B,70-80%,0,60,Pass,542646
23285,FFF,2013B,70-80%,0,60,Pass,542653
23286,FFF,2013B,20-30%,0,120,Withdrawn,542657
23287,FFF,2013B,80-90%,0,120,Fail,542987
23288,FFF,2013B,30-40%,0,60,Fail,543010
23289,FFF,2013B,,0,60,Pass,543019
23290,FFF,2013B,80-90%,0,60,Fail,543054
23291,FFF,2013B,20-30%,0,60,Withdrawn,543095
23292,FFF,2013B,50-60%,0,120,Fail,543113
23293,FFF,2013B,10-20,0,90,Withdrawn,543155
23294,FFF,2013B,30-40%,0,60,Fail,543295
23295,FFF,2013B,20-30%,0,60,Distinction,543384
23296,FFF,2013B,80-90%,0,90,Pass,543415
23297,FFF,2013B,30-40%,0,120,Fail,543436
23298,FFF,2013B,10-20,0,60,Pass,543447
23299,FFF,2013B,50-60%,0,150,Fail,543536
23300,FFF,2013B,80-90%,0,60,Pass,543599
23301,FFF,2013B,0-10%,0,120,Withdrawn,543604
23302,FFF,2013B,20-30%,0,60,Pass,543643
23303,FFF,2013B,,0,90,Withdrawn,543785
23304,FFF,2013B,90-100%,0,60,Pass,543798
23305,FFF,2013B,60-70%,0,90,Fail,543818
23306,FFF,2013B,40-50%,0,120,Withdrawn,544021
23307,FFF,2013B,20-30%,0,210,Pass,544055
23308,FFF,2013B,50-60%,0,60,Pass,544098
23309,FFF,2013B,40-50%,0,130,Distinction,544173
23310,FFF,2013B,70-80%,0,60,Fail,544195
23311,FFF,2013B,60-70%,0,60,Pass,544212
23312,FFF,2013B,20-30%,0,60,Pass,544249
23313,FFF,2013B,0-10%,0,60,Fail,544279
23314,FFF,2013B,90-100%,0,60,Pass,544295
23315,FFF,2013B,60-70%,0,120,Pass,544313
23316,FFF,2013B,90-100%,0,60,Pass,544479
23317,FFF,2013B,40-50%,0,60,Pass,544530
23318,FFF,2013B,10-20,0,60,Fail,544543
23319,FFF,2013B,10-20,0,120,Withdrawn,544651
23320,FFF,2013B,50-60%,0,60,Fail,544697
23321,FFF,2013B,20-30%,0,120,Withdrawn,544802
23322,FFF,2013B,0-10%,0,120,Fail,544847
23323,FFF,2013B,60-70%,0,90,Pass,544850
23324,FFF,2013B,90-100%,0,120,Fail,544880
23325,FFF,2013B,30-40%,0,60,Pass,544894
23326,FFF,2013B,50-60%,0,60,Withdrawn,544930
23327,FFF,2013B,0-10%,0,60,Withdrawn,544955
23328,FFF,2013B,90-100%,0,60,Pass,544963
23329,FFF,2013B,40-50%,0,120,Pass,544991
23330,FFF,2013B,70-80%,0,60,Fail,545048
23331,FFF,2013B,20-30%,0,60,Fail,545080
23332,FFF,2013B,80-90%,0,60,Distinction,545229
23333,FFF,2013B,80-90%,0,60,Fail,545377
23334,FFF,2013B,,0,60,Pass,545379
23335,FFF,2013B,10-20,0,120,Fail,545384
23336,FFF,2013B,50-60%,0,90,Withdrawn,545485
23337,FFF,2013B,40-50%,0,90,Withdrawn,545522
23338,FFF,2013B,70-80%,0,120,Withdrawn,545565
23339,FFF,2013B,50-60%,0,60,Withdrawn,545600
23340,FFF,2013B,70-80%,0,90,Fail,545604
23341,FFF,2013B,40-50%,0,90,Withdrawn,545693
23342,FFF,2013B,40-50%,0,90,Fail,545720
23343,FFF,2013B,90-100%,0,90,Fail,545751
23344,FFF,2013B,0-10%,0,120,Withdrawn,545791
23345,FFF,2013B,50-60%,0,120,Pass,545909
23346,FFF,2013B,60-70%,0,120,Withdrawn,545918
23347,FFF,2013B,20-30%,0,120,Withdrawn,545944
23348,FFF,2013B,70-80%,0,60,Withdrawn,545951
23349,FFF,2013B,70-80%,0,60,Fail,546048
23350,FFF,2013B,10-20,0,60,Fail,546141
23351,FFF,2013B,50-60%,0,60,Withdrawn,546164
23352,FFF,2013B,50-60%,0,60,Pass,546215
23353,FFF,2013B,10-20,0,60,Withdrawn,546243
23354,FFF,2013B,70-80%,0,120,Withdrawn,546262
23355,FFF,2013B,0-10%,0,60,Fail,546329
23356,FFF,2013B,30-40%,0,60,Pass,546348
23357,FFF,2013B,20-30%,0,60,Withdrawn,546396
23358,FFF,2013B,10-20,0,60,Fail,546408
23359,FFF,2013B,30-40%,0,60,Fail,546412
23360,FFF,2013B,80-90%,0,120,Fail,546431
23361,FFF,2013B,30-40%,0,60,Withdrawn,546439
23362,FFF,2013B,80-90%,0,60,Distinction,546464
23363,FFF,2013B,50-60%,0,60,Withdrawn,546563
23364,FFF,2013B,40-50%,0,60,Pass,546583
23365,FFF,2013B,80-90%,0,60,Pass,546682
23366,FFF,2013B,20-30%,0,60,Fail,546780
23367,FFF,2013B,20-30%,0,60,Withdrawn,546863
23368,FFF,2013B,20-30%,0,60,Fail,546868
23369,FFF,2013B,20-30%,0,60,Pass,546912
23370,FFF,2013B,90-100%,0,60,Pass,546925
23371,FFF,2013B,0-10%,0,60,Pass,546932
23372,FFF,2013B,90-100%,0,60,Pass,547014
23373,FFF,2013B,20-30%,0,120,Withdrawn,547128
23374,FFF,2013B,70-80%,0,60,Pass,547228
23375,FFF,2013B,0-10%,0,120,Withdrawn,547267
23376,FFF,2013B,60-70%,0,60,Fail,547302
23377,FFF,2013B,0-10%,0,60,Pass,547399
23378,FFF,2013B,0-10%,0,60,Distinction,547400
23379,FFF,2013B,70-80%,0,60,Fail,547534
23380,FFF,2013B,60-70%,0,60,Distinction,547581
23381,FFF,2013B,10-20,0,120,Withdrawn,547609
23382,FFF,2013B,30-40%,0,90,Withdrawn,547666
23383,FFF,2013B,20-30%,0,60,Withdrawn,547667
23384,FFF,2013B,20-30%,0,60,Withdrawn,547876
23385,FFF,2013B,50-60%,0,60,Withdrawn,547884
23386,FFF,2013B,,0,60,Fail,547953
23387,FFF,2013B,10-20,0,60,Withdrawn,548043
23388,FFF,2013B,20-30%,0,60,Fail,548057
23389,FFF,2013B,40-50%,0,60,Pass,548087
23390,FFF,2013B,10-20,0,120,Distinction,548095
23391,FFF,2013B,30-40%,0,60,Pass,548099
23392,FFF,2013B,0-10%,0,60,Fail,548180
23393,FFF,2013B,80-90%,0,60,Pass,548219
23394,FFF,2013B,0-10%,0,60,Distinction,548312
23395,FFF,2013B,10-20,0,150,Withdrawn,548331
23396,FFF,2013B,60-70%,0,60,Pass,548352
23397,FFF,2013B,40-50%,0,60,Withdrawn,548415
23398,FFF,2013B,70-80%,0,60,Pass,548459
23399,FFF,2013B,20-30%,0,60,Pass,548521
23400,FFF,2013B,20-30%,0,60,Withdrawn,548547
23401,FFF,2013B,20-30%,0,60,Withdrawn,548573
23402,FFF,2013B,40-50%,0,60,Withdrawn,548608
23403,FFF,2013B,30-40%,0,60,Fail,548741
23404,FFF,2013B,60-70%,0,60,Pass,548759
23405,FFF,2013B,30-40%,0,60,Pass,548764
23406,FFF,2013B,80-90%,0,60,Withdrawn,548819
23407,FFF,2013B,,0,90,Pass,548857
23408,FFF,2013B,70-80%,0,60,Withdrawn,548893
23409,FFF,2013B,70-80%,0,120,Fail,548926
23410,FFF,2013B,20-30%,0,60,Fail,548938
23411,FFF,2013B,50-60%,0,120,Withdrawn,548948
23412,FFF,2013B,90-100%,0,90,Withdrawn,548969
23413,FFF,2013B,20-30%,0,90,Fail,549014
23414,FFF,2013B,70-80%,0,60,Fail,549056
23415,FFF,2013B,20-30%,0,120,Pass,549065
23416,FFF,2013B,30-40%,0,60,Fail,549093
23417,FFF,2013B,80-90%,0,60,Fail,549149
23418,FFF,2013B,80-90%,0,60,Pass,549239
23419,FFF,2013B,50-60%,0,90,Withdrawn,549311
23420,FFF,2013B,70-80%,0,60,Pass,549343
23421,FFF,2013B,20-30%,0,60,Pass,549369
23422,FFF,2013B,40-50%,0,60,Fail,549370
23423,FFF,2013B,80-90%,0,60,Fail,549410
23424,FFF,2013B,30-40%,0,60,Distinction,549420
23425,FFF,2013B,10-20,0,60,Withdrawn,549504
23426,FFF,2013B,80-90%,0,60,Withdrawn,549505
23427,FFF,2013B,20-30%,0,60,Withdrawn,549513
23428,FFF,2013B,60-70%,0,60,Pass,549517
23429,FFF,2013B,60-70%,0,120,Pass,549537
23430,FFF,2013B,40-50%,0,60,Fail,549596
23431,FFF,2013B,10-20,0,60,Pass,549626
23432,FFF,2013B,80-90%,0,60,Fail,549670
23433,FFF,2013B,90-100%,0,60,Pass,549706
23434,FFF,2013B,0-10%,0,60,Fail,549751
23435,FFF,2013B,40-50%,0,60,Pass,549790
23436,FFF,2013B,70-80%,0,90,Withdrawn,549792
23437,FFF,2013B,60-70%,0,60,Pass,549825
23438,FFF,2013B,,0,60,Pass,549898
23439,FFF,2013B,0-10%,0,120,Fail,549904
23440,FFF,2013B,20-30%,0,60,Withdrawn,550024
23441,FFF,2013B,50-60%,0,60,Pass,550026
23442,FFF,2013B,50-60%,0,60,Fail,550095
23443,FFF,2013B,80-90%,0,60,Pass,550123
23444,FFF,2013B,80-90%,0,120,Withdrawn,550246
23445,FFF,2013B,80-90%,0,60,Pass,550272
23446,FFF,2013B,70-80%,0,60,Pass,550287
23447,FFF,2013B,80-90%,0,60,Withdrawn,550377
23448,FFF,2013B,90-100%,0,120,Fail,550435
23449,FFF,2013B,90-100%,0,60,Distinction,550470
23450,FFF,2013B,70-80%,0,60,Distinction,550495
23451,FFF,2013B,90-100%,0,60,Withdrawn,550610
23452,FFF,2013B,20-30%,0,120,Fail,550617
23453,FFF,2013B,10-20,0,60,Pass,550651
23454,FFF,2013B,60-70%,0,60,Pass,550736
23455,FFF,2013B,50-60%,0,60,Distinction,550763
23456,FFF,2013B,0-10%,0,60,Fail,550787
23457,FFF,2013B,50-60%,0,120,Fail,550792
23458,FFF,2013B,0-10%,0,60,Pass,550797
23459,FFF,2013B,50-60%,0,60,Pass,550802
23460,FFF,2013B,,0,90,Pass,550813
23461,FFF,2013B,20-30%,0,60,Pass,550853
23462,FFF,2013B,20-30%,0,120,Fail,550866
23463,FFF,2013B,70-80%,0,90,Fail,550909
23464,FFF,2013B,70-80%,0,60,Pass,550933
23465,FFF,2013B,30-40%,0,90,Fail,550961
23466,FFF,2013B,50-60%,0,60,Pass,551027
23467,FFF,2013B,70-80%,0,90,Withdrawn,551052
23468,FFF,2013B,10-20,0,90,Pass,551058
23469,FFF,2013B,80-90%,0,60,Fail,551061
23470,FFF,2013B,0-10%,0,60,Withdrawn,551134
23471,FFF,2013B,0-10%,0,60,Withdrawn,551137
23472,FFF,2013B,30-40%,0,60,Withdrawn,551142
23473,FFF,2013B,10-20,0,90,Withdrawn,551156
23474,FFF,2013B,0-10%,0,60,Fail,551190
23475,FFF,2013B,90-100%,0,60,Distinction,551212
23476,FFF,2013B,20-30%,0,60,Pass,551258
23477,FFF,2013B,0-10%,0,60,Fail,551287
23478,FFF,2013B,10-20,0,60,Pass,551311
23479,FFF,2013B,50-60%,0,60,Pass,551397
23480,FFF,2013B,70-80%,0,60,Fail,551482
23481,FFF,2013B,0-10%,0,90,Withdrawn,551492
23482,FFF,2013B,10-20,0,60,Fail,551495
23483,FFF,2013B,,0,60,Withdrawn,551528
23484,FFF,2013B,50-60%,0,60,Pass,551583
23485,FFF,2013B,50-60%,0,120,Pass,551602
23486,FFF,2013B,30-40%,0,60,Fail,551688
23487,FFF,2013B,30-40%,0,60,Fail,551730
23488,FFF,2013B,70-80%,0,120,Withdrawn,551764
23489,FFF,2013B,30-40%,0,60,Pass,551791
23490,FFF,2013B,20-30%,0,60,Pass,551796
23491,FFF,2013B,20-30%,0,120,Pass,551805
23492,FFF,2013B,60-70%,0,90,Withdrawn,552041
23493,FFF,2013B,30-40%,0,60,Fail,552057
23494,FFF,2013B,20-30%,0,120,Pass,552142
23495,FFF,2013B,40-50%,0,120,Fail,552228
23496,FFF,2013B,80-90%,0,60,Withdrawn,552284
23497,FFF,2013B,10-20,0,60,Pass,552320
23498,FFF,2013B,80-90%,0,60,Pass,552374
23499,FFF,2013B,0-10%,0,60,Withdrawn,552395
23500,FFF,2013B,0-10%,0,120,Fail,552450
23501,FFF,2013B,30-40%,0,60,Pass,552491
23502,FFF,2013B,40-50%,0,120,Fail,552560
23503,FFF,2013B,0-10%,0,120,Fail,552567
23504,FFF,2013B,50-60%,0,60,Withdrawn,552580
23505,FFF,2013B,30-40%,0,60,Withdrawn,552614
23506,FFF,2013B,0-10%,0,90,Fail,552648
23507,FFF,2013B,0-10%,0,90,Distinction,552708
23508,FFF,2013B,90-100%,0,60,Pass,552721
23509,FFF,2013B,40-50%,0,90,Withdrawn,552740
23510,FFF,2013B,50-60%,0,60,Fail,552834
23511,FFF,2013B,10-20,0,60,Pass,552987
23512,FFF,2013B,20-30%,0,60,Fail,553017
23513,FFF,2013B,20-30%,0,60,Pass,553100
23514,FFF,2013B,60-70%,0,120,Pass,553104
23515,FFF,2013B,0-10%,0,60,Fail,553131
23516,FFF,2013B,80-90%,0,90,Distinction,553155
23517,FFF,2013B,30-40%,0,60,Distinction,553220
23518,FFF,2013B,20-30%,0,60,Withdrawn,553240
23519,FFF,2013B,10-20,0,60,Pass,553262
23520,FFF,2013B,50-60%,0,60,Fail,553325
23521,FFF,2013B,20-30%,0,120,Withdrawn,553404
23522,FFF,2013B,90-100%,0,60,Pass,553425
23523,FFF,2013B,50-60%,0,60,Pass,553500
23524,FFF,2013B,20-30%,0,60,Fail,553528
23525,FFF,2013B,10-20,0,90,Withdrawn,553631
23526,FFF,2013B,,0,60,Pass,553649
23527,FFF,2013B,50-60%,0,60,Pass,553655
23528,FFF,2013B,50-60%,0,90,Fail,553727
23529,FFF,2013B,50-60%,0,60,Pass,553781
23530,FFF,2013B,40-50%,0,60,Fail,553813
23531,FFF,2013B,30-40%,0,120,Pass,553831
23532,FFF,2013B,20-30%,0,60,Withdrawn,553834
23533,FFF,2013B,80-90%,0,60,Fail,553841
23534,FFF,2013B,70-80%,0,60,Pass,553878
23535,FFF,2013B,0-10%,0,120,Fail,553963
23536,FFF,2013B,70-80%,0,120,Fail,554038
23537,FFF,2013B,70-80%,0,60,Pass,554044
23538,FFF,2013B,20-30%,0,60,Withdrawn,554045
23539,FFF,2013B,20-30%,0,60,Withdrawn,554152
23540,FFF,2013B,0-10%,0,120,Fail,554166
23541,FFF,2013B,50-60%,0,60,Pass,554236
23542,FFF,2013B,40-50%,0,60,Fail,554256
23543,FFF,2013B,80-90%,0,60,Pass,554289
23544,FFF,2013B,90-100%,0,60,Pass,554331
23545,FFF,2013B,60-70%,0,120,Withdrawn,554365
23546,FFF,2013B,70-80%,0,60,Pass,554372
23547,FFF,2013B,50-60%,0,90,Fail,554435
23548,FFF,2013B,10-20,0,60,Pass,554476
23549,FFF,2013B,40-50%,0,60,Distinction,554558
23550,FFF,2013B,20-30%,0,60,Pass,554592
23551,FFF,2013B,20-30%,0,70,Pass,554620
23552,FFF,2013B,30-40%,0,120,Pass,554664
23553,FFF,2013B,30-40%,0,60,Pass,554748
23554,FFF,2013B,20-30%,0,60,Pass,554761
23555,FFF,2013B,90-100%,0,60,Pass,554813
23556,FFF,2013B,70-80%,0,90,Pass,554852
23557,FFF,2013B,,0,60,Withdrawn,554888
23558,FFF,2013B,40-50%,0,60,Distinction,554908
23559,FFF,2013B,80-90%,0,60,Withdrawn,554919
23560,FFF,2013B,60-70%,0,60,Fail,554923
23561,FFF,2013B,30-40%,0,60,Fail,554940
23562,FFF,2013B,80-90%,0,60,Fail,554946
23563,FFF,2013B,0-10%,0,120,Withdrawn,555110
23564,FFF,2013B,50-60%,0,120,Pass,555144
23565,FFF,2013B,0-10%,0,60,Withdrawn,555148
23566,FFF,2013B,30-40%,0,60,Withdrawn,555168
23567,FFF,2013B,90-100%,0,60,Withdrawn,555178
23568,FFF,2013B,10-20,0,150,Pass,555250
23569,FFF,2013B,40-50%,0,60,Fail,555349
23570,FFF,2013B,20-30%,0,60,Pass,555444
23571,FFF,2013B,10-20,0,60,Pass,555503
23572,FFF,2013B,30-40%,0,90,Withdrawn,555539
23573,FFF,2013B,20-30%,0,60,Withdrawn,555609
23574,FFF,2013B,80-90%,0,60,Fail,555619
23575,FFF,2013B,20-30%,0,180,Withdrawn,555653
23576,FFF,2013B,20-30%,0,60,Withdrawn,555709
23577,FFF,2013B,90-100%,0,90,Withdrawn,555786
23578,FFF,2013B,0-10%,0,120,Fail,556004
23579,FFF,2013B,70-80%,0,60,Pass,556022
23580,FFF,2013B,20-30%,0,60,Fail,556121
23581,FFF,2013B,80-90%,0,60,Withdrawn,556126
23582,FFF,2013B,60-70%,0,60,Pass,556133
23583,FFF,2013B,10-20,0,120,Withdrawn,556134
23584,FFF,2013B,20-30%,0,60,Withdrawn,556153
23585,FFF,2013B,30-40%,0,60,Withdrawn,556203
23586,FFF,2013B,60-70%,0,60,Pass,556210
23587,FFF,2013B,60-70%,0,60,Pass,556251
23588,FFF,2013B,70-80%,0,60,Pass,556302
23589,FFF,2013B,10-20,0,60,Fail,556351
23590,FFF,2013B,50-60%,0,60,Pass,556391
